Date,Open,High,Low,Close
"Jul 17, 2021",31397.31,31935.95,31223.99,31533.07
"Jul 18, 2021",31533.88,32399.0,31215.49,31796.81
"Jul 19, 2021",31800.01,31885.86,30563.73,30817.83
"Jul 20, 2021",30838.29,31006.19,29360.96,29807.35
"Jul 21, 2021",29796.29,32752.33,29526.18,32110.69
"Jul 22, 2021",32138.87,32576.4,31745.3,32313.11
"Jul 23, 2021",32305.96,33581.55,32057.89,33581.55
"Jul 24, 2021",33593.73,34490.39,33424.86,34292.45
"Jul 25, 2021",34290.29,35364.93,33881.84,35350.19
"Jul 26, 2021",35384.03,40499.68,35287.31,37337.54
"Jul 27, 2021",37276.04,39406.94,36441.73,39406.94
"Jul 28, 2021",39503.19,40816.07,38862.44,39995.91
"Jul 29, 2021",39995.45,40593.07,39352.06,40008.42
"Jul 30, 2021",40027.48,42235.55,38397.36,42235.55
"Jul 31, 2021",42196.3,42231.45,41110.83,41626.2
"Aug 01, 2021",41460.84,42541.68,39540.94,39974.89
"Aug 02, 2021",39907.26,40419.18,38746.35,39201.95
"Aug 03, 2021",39178.4,39750.03,37782.05,38152.98
"Aug 04, 2021",38213.33,39952.3,37589.16,39747.5
"Aug 05, 2021",39744.52,41341.93,37458.0,40869.55
"Aug 06, 2021",40865.87,43271.66,39932.18,42816.5
"Aug 07, 2021",42832.8,44689.86,42618.57,44555.8
"Aug 08, 2021",44574.44,45282.35,43331.91,43798.12
"Aug 09, 2021",43791.93,46456.83,42848.69,46365.4
"Aug 10, 2021",46280.85,46637.99,44705.55,45585.03
"Aug 11, 2021",45599.7,46735.63,45351.71,45593.64
"Aug 12, 2021",45576.88,46228.91,43861.45,44428.29
"Aug 13, 2021",44439.69,47831.98,44282.42,47793.32
"Aug 14, 2021",47810.69,48098.68,46177.63,47096.95
"Aug 15, 2021",47096.67,47357.11,45579.59,47047.0
"Aug 16, 2021",47019.96,47998.1,45700.32,46004.48
"Aug 17, 2021",45936.46,47139.57,44512.42,44695.36
"Aug 18, 2021",44686.75,45952.06,44364.03,44801.19
"Aug 19, 2021",44741.88,46970.76,43998.32,46717.58
"Aug 20, 2021",46723.12,49342.15,46650.71,49339.18
"Aug 21, 2021",49327.07,49717.02,48312.2,48905.49
"Aug 22, 2021",48869.11,49471.61,48199.94,49321.65
"Aug 23, 2021",49291.68,50482.08,49074.61,49546.15
"Aug 24, 2021",49562.35,49878.77,47687.12,47706.12
"Aug 25, 2021",47727.26,49202.88,47163.61,48960.79
"Aug 26, 2021",49002.64,49347.58,46405.78,46942.22
"Aug 27, 2021",46894.55,49112.79,46394.28,49058.67
"Aug 28, 2021",49072.59,49283.5,48499.24,48902.4
"Aug 29, 2021",48911.25,49644.11,47925.86,48829.83
"Aug 30, 2021",48834.85,48925.61,46950.27,47054.98
"Aug 31, 2021",47024.34,48189.55,46750.09,47166.69
"Sep 01, 2021",47099.77,49111.09,46562.44,48847.03
"Sep 02, 2021",48807.85,50343.42,48652.32,49327.72
"Sep 03, 2021",49288.25,50982.27,48386.09,50025.38
"Sep 04, 2021",50009.32,50545.58,49548.78,49944.63
"Sep 05, 2021",49937.86,51868.68,49538.6,51753.41
"Sep 06, 2021",51769.0,52700.94,51053.68,52633.54
"Sep 07, 2021",52660.48,52853.77,43285.21,46811.13
"Sep 08, 2021",46827.76,47334.05,44561.39,46091.39
"Sep 09, 2021",45774.74,47261.95,45669.74,46391.42
"Sep 10, 2021",46396.66,47031.74,44344.48,44883.91
"Sep 11, 2021",44869.84,45969.29,44818.27,45201.46
"Sep 12, 2021",45206.63,46364.88,44790.46,46063.27
"Sep 13, 2021",46057.21,46598.68,43591.32,44963.07
"Sep 14, 2021",44960.05,47218.13,44752.33,47092.49
"Sep 15, 2021",47098.0,48450.47,46773.33,48176.35
"Sep 16, 2021",48158.91,48486.83,47079.56,47783.36
"Sep 17, 2021",47771.0,48160.92,46832.52,47267.52
"Sep 18, 2021",47273.53,48791.78,47087.29,48278.36
"Sep 19, 2021",48268.86,48328.37,46919.8,47260.22
"Sep 20, 2021",47261.41,47328.2,42598.91,42843.8
"Sep 21, 2021",43012.23,43607.61,39787.61,40693.68
"Sep 22, 2021",40677.95,43978.62,40625.63,43574.51
"Sep 23, 2021",43560.3,44942.18,43109.34,44895.1
"Sep 24, 2021",44894.3,45080.49,40936.56,42839.75
"Sep 25, 2021",42840.89,42996.26,41759.92,42716.59
"Sep 26, 2021",42721.63,43919.3,40848.46,43208.54
"Sep 27, 2021",43234.18,44313.25,42190.63,42235.73
"Sep 28, 2021",42200.9,42775.14,40931.66,41034.54
"Sep 29, 2021",41064.98,42545.26,40829.67,41564.36
"Sep 30, 2021",41551.27,44092.6,41444.58,43790.89
"Oct 01, 2021",43816.74,48436.01,43320.02,48116.94
"Oct 02, 2021",48137.47,48282.06,47465.5,47711.49
"Oct 03, 2021",47680.03,49130.69,47157.29,48199.95
"Oct 04, 2021",48208.91,49456.78,47045.0,49112.9
"Oct 05, 2021",49174.96,51839.98,49072.84,51514.81
"Oct 06, 2021",51486.66,55568.46,50488.19,55361.45
"Oct 07, 2021",55338.63,55338.63,53525.47,53805.98
"Oct 08, 2021",53802.14,55922.98,53688.05,53967.85
"Oct 09, 2021",53929.78,55397.95,53735.14,54968.22
"Oct 10, 2021",54952.82,56401.3,54264.26,54771.58
"Oct 11, 2021",54734.13,57793.04,54519.77,57484.79
"Oct 12, 2021",57526.83,57627.88,54477.97,56041.06
"Oct 13, 2021",56038.26,57688.66,54370.97,57401.1
"Oct 14, 2021",57372.83,58478.73,56957.07,57321.52
"Oct 15, 2021",57345.9,62757.13,56868.14,61593.95
"Oct 16, 2021",61609.53,62274.48,60206.12,60892.18
"Oct 17, 2021",60887.65,61645.52,59164.47,61553.62
"Oct 18, 2021",61548.8,62614.66,60012.76,62026.08
"Oct 19, 2021",62043.16,64434.54,61622.93,64261.99
"Oct 20, 2021",64284.59,66930.39,63610.68,65992.84
"Oct 21, 2021",66002.23,66600.55,62117.41,62210.17
"Oct 22, 2021",62237.89,63715.02,60122.8,60692.27
"Oct 23, 2021",60694.63,61743.88,59826.52,61393.62
"Oct 24, 2021",61368.34,61505.8,59643.34,60930.84
"Oct 25, 2021",60893.93,63729.32,60691.8,63039.82
"Oct 26, 2021",63032.76,63229.03,59991.16,60363.79
"Oct 27, 2021",60352.0,61435.18,58208.19,58482.39
"Oct 28, 2021",58470.73,62128.63,58206.92,60622.14
"Oct 29, 2021",60624.87,62927.61,60329.96,62227.96
"Oct 30, 2021",62239.36,62330.14,60918.39,61888.83
"Oct 31, 2021",61850.49,62406.17,60074.33,61318.96
"Nov 01, 2021",61320.45,62419.0,59695.18,61004.41
"Nov 02, 2021",60963.25,64242.79,60673.05,63226.4
"Nov 03, 2021",63254.34,63516.94,61184.24,62970.05
"Nov 04, 2021",62941.8,63123.29,60799.66,61452.23
"Nov 05, 2021",61460.08,62541.47,60844.61,61125.68
"Nov 06, 2021",61068.88,61590.68,60163.78,61527.48
"Nov 07, 2021",61554.92,63326.99,61432.49,63326.99
"Nov 08, 2021",63344.07,67673.74,63344.07,67566.83
"Nov 09, 2021",67549.73,68530.34,66382.06,66971.83
"Nov 10, 2021",66953.34,68789.63,63208.11,64995.23
"Nov 11, 2021",64978.89,65579.02,64180.49,64949.96
"Nov 12, 2021",64863.98,65460.82,62333.91,64155.94
"Nov 13, 2021",64158.12,64915.68,63303.73,64469.53
"Nov 14, 2021",64455.37,65495.18,63647.81,65466.84
"Nov 15, 2021",65521.29,66281.57,63548.14,63557.87
"Nov 16, 2021",63721.2,63721.2,59016.34,60161.25
"Nov 17, 2021",60139.62,60823.61,58515.41,60368.01
"Nov 18, 2021",60360.14,60948.5,56550.79,56942.14
"Nov 19, 2021",56896.13,58351.11,55705.18,58119.58
"Nov 20, 2021",58115.08,59859.88,57469.73,59697.2
"Nov 21, 2021",59730.51,60004.43,58618.93,58730.48
"Nov 22, 2021",58706.85,59266.36,55679.84,56289.29
"Nov 23, 2021",56304.55,57875.52,55632.76,57569.07
"Nov 24, 2021",57565.85,57803.07,55964.22,56280.43
"Nov 25, 2021",57165.42,59367.97,57146.68,57274.68
"Nov 26, 2021",58960.29,59183.48,53569.77,53569.77
"Nov 27, 2021",53736.43,55329.26,53668.36,54815.08
"Nov 28, 2021",54813.02,57393.84,53576.73,57248.46
"Nov 29, 2021",57291.91,58872.88,56792.53,57806.57
"Nov 30, 2021",57830.11,59113.4,56057.28,57005.43
"Dec 01, 2021",56907.96,59041.68,56553.08,57229.83
"Dec 02, 2021",57217.37,57349.23,55895.13,56477.82
"Dec 03, 2021",56509.16,57482.17,52496.59,53598.25
"Dec 04, 2021",53727.88,53904.68,42874.62,49200.7
"Dec 05, 2021",49201.52,49768.15,47857.5,49368.85
"Dec 06, 2021",49413.48,50929.52,47281.04,50582.63
"Dec 07, 2021",50581.83,51934.78,50175.81,50700.09
"Dec 08, 2021",50667.65,51171.38,48765.99,50504.8
"Dec 09, 2021",50450.08,50797.16,47358.35,47672.12
"Dec 10, 2021",47642.14,50015.25,47023.7,47243.3
"Dec 11, 2021",47264.63,49458.21,46942.35,49362.51
"Dec 12, 2021",49354.86,50724.87,48725.85,50098.34
"Dec 13, 2021",50114.74,50205.0,45894.85,46737.48
"Dec 14, 2021",46709.82,48431.4,46424.5,46612.63
"Dec 15, 2021",48379.75,49473.96,46671.96,48896.72
"Dec 16, 2021",48900.46,49425.57,47529.88,47665.43
"Dec 17, 2021",47653.73,48004.89,45618.21,46202.14
"Dec 18, 2021",46219.25,47313.83,45598.44,46848.78
"Dec 19, 2021",46853.87,48089.66,46502.95,46707.02
"Dec 20, 2021",46707.06,47401.72,45579.81,46880.28
"Dec 21, 2021",46886.08,49300.92,46698.77,48936.61
"Dec 22, 2021",48937.1,49544.8,48450.94,48628.51
"Dec 23, 2021",48626.34,51332.34,48065.84,50784.54
"Dec 24, 2021",50806.05,51814.03,50514.5,50822.2
"Dec 25, 2021",50854.92,51176.6,50236.71,50429.86
"Dec 26, 2021",50428.69,51196.38,49623.11,50809.52
"Dec 27, 2021",50802.61,51956.33,50499.47,50640.42
"Dec 28, 2021",50679.86,50679.86,47414.21,47588.86
"Dec 29, 2021",47623.87,48119.74,46201.5,46444.71
"Dec 30, 2021",46490.61,47879.96,46060.31,47178.13
"Dec 31, 2021",47169.37,48472.53,45819.95,46306.45
"Jan 01, 2022",46311.75,47827.31,46288.48,47686.81
"Jan 02, 2022",47680.93,47881.41,46856.94,47345.22
"Jan 03, 2022",47343.54,47510.73,45835.96,46458.12
"Jan 04, 2022",46458.85,47406.55,45752.46,45897.57
"Jan 05, 2022",45899.36,46929.05,42798.22,43569.0
"Jan 06, 2022",43565.51,43748.72,42645.54,43160.93
"Jan 07, 2022",43153.57,43153.57,41077.45,41557.9
"Jan 08, 2022",41561.46,42228.94,40672.28,41733.94
"Jan 09, 2022",41734.73,42663.95,41338.16,41911.6
"Jan 10, 2022",41910.23,42199.48,39796.57,41821.26
"Jan 11, 2022",41819.51,43001.16,41407.75,42735.86
"Jan 12, 2022",42742.18,44135.37,42528.99,43949.1
"Jan 13, 2022",43946.74,44278.42,42447.04,42591.57
"Jan 14, 2022",42598.87,43346.69,41982.62,43099.7
"Jan 15, 2022",43101.9,43724.67,42669.04,43177.4
"Jan 16, 2022",43172.04,43436.81,42691.02,43113.88
"Jan 17, 2022",43118.12,43179.39,41680.32,42250.55
"Jan 18, 2022",42250.07,42534.4,41392.21,42375.63
"Jan 19, 2022",42374.04,42478.3,41242.91,41744.33
"Jan 20, 2022",41744.03,43413.02,40672.82,40680.42
"Jan 21, 2022",40699.61,41060.53,35791.43,36457.32
"Jan 22, 2022",36471.59,36688.81,34349.25,35030.25
"Jan 23, 2022",35047.36,36433.31,34784.97,36276.8
"Jan 24, 2022",36275.73,37247.52,33184.06,36654.33
"Jan 25, 2022",36654.8,37444.57,35779.43,36954.0
"Jan 26, 2022",36950.52,38825.41,36374.91,36852.12
"Jan 27, 2022",36841.88,37148.32,35629.28,37138.23
"Jan 28, 2022",37128.45,37952.88,36211.11,37784.33
"Jan 29, 2022",37780.71,38576.26,37406.47,38138.18
"Jan 30, 2022",38151.92,38266.34,37437.71,37917.6
"Jan 31, 2022",37920.28,38647.26,36733.57,38483.13
"Feb 01, 2022",38481.77,39115.13,38113.66,38743.27
"Feb 02, 2022",38743.71,38834.62,36832.73,36952.98
"Feb 03, 2022",36944.8,37154.6,36375.54,37154.6
"Feb 04, 2022",37149.27,41527.79,37093.63,41500.88
"Feb 05, 2022",41501.48,41847.16,41038.1,41441.16
"Feb 06, 2022",41441.12,42500.79,41244.91,42412.43
"Feb 07, 2022",42406.78,44401.86,41748.16,43840.29
"Feb 08, 2022",43854.65,45293.87,42807.84,44118.45
"Feb 09, 2022",44096.7,44727.8,43232.97,44338.8
"Feb 10, 2022",44347.8,45661.17,43402.81,43565.11
"Feb 11, 2022",43571.13,43810.83,42114.54,42407.94
"Feb 12, 2022",42412.3,42992.55,41852.57,42244.47
"Feb 13, 2022",42236.57,42693.05,41950.94,42197.52
"Feb 14, 2022",42157.4,42775.78,41681.96,42586.92
"Feb 15, 2022",42586.46,44667.22,42491.04,44575.2
"Feb 16, 2022",44578.28,44578.28,43456.69,43961.86
"Feb 17, 2022",43937.07,44132.97,40249.37,40538.01
"Feb 18, 2022",40552.13,40929.15,39637.62,40030.98
"Feb 19, 2022",40026.02,40418.88,39713.06,40122.16
"Feb 20, 2022",40118.1,40119.89,38112.81,38431.38
"Feb 21, 2022",38423.21,39394.44,36950.48,37075.28
"Feb 22, 2022",37068.77,38359.86,36488.93,38286.03
"Feb 23, 2022",38285.28,39122.39,37201.82,37296.57
"Feb 24, 2022",37278.57,38968.84,34459.22,38332.61
"Feb 25, 2022",38333.75,39630.32,38111.34,39214.22
"Feb 26, 2022",39213.08,40005.35,38702.54,39105.15
"Feb 27, 2022",39098.7,39778.94,37268.98,37709.79
"Feb 28, 2022",37706.0,43760.46,37518.21,43193.23
"Mar 01, 2022",43194.5,44793.6,42952.59,44354.64
"Mar 02, 2022",44357.62,45077.58,43432.85,43924.12
"Mar 03, 2022",43925.2,44021.58,41914.75,42451.79
"Mar 04, 2022",42458.14,42479.61,38805.85,39137.61
"Mar 05, 2022",39148.45,39566.34,38777.04,39400.59
"Mar 06, 2022",39404.2,39640.18,38211.65,38419.98
"Mar 07, 2022",38429.3,39430.23,37260.2,38062.04
"Mar 08, 2022",38059.9,39304.44,37957.39,38737.27
"Mar 09, 2022",38742.82,42465.67,38706.09,41982.93
"Mar 10, 2022",41974.07,42004.73,38832.94,39437.46
"Mar 11, 2022",39439.97,40081.68,38347.43,38794.97
"Mar 12, 2022",38794.46,39308.6,38772.54,38904.01
"Mar 13, 2022",38884.73,39209.35,37728.14,37849.66
"Mar 14, 2022",37846.32,39742.5,37680.73,39666.75
"Mar 15, 2022",39664.25,39794.63,38310.21,39338.79
"Mar 16, 2022",39335.57,41465.45,39022.35,41143.93
"Mar 17, 2022",41140.84,41287.54,40662.87,40951.38
"Mar 18, 2022",40944.84,42195.75,40302.4,41801.16
"Mar 19, 2022",41794.65,42316.55,41602.67,42190.65
"Mar 20, 2022",42191.41,42241.16,41004.76,41247.82
"Mar 21, 2022",41246.13,41454.41,40668.04,41078.0
"Mar 22, 2022",41074.11,43124.71,40948.28,42358.81
"Mar 23, 2022",42364.38,42893.51,41877.51,42892.96
"Mar 24, 2022",42886.65,44131.86,42726.16,43960.93
"Mar 25, 2022",43964.55,44999.49,43706.29,44348.73
"Mar 26, 2022",44349.86,44736.0,44166.27,44500.83
"Mar 27, 2022",44505.36,46827.55,44437.29,46820.49
"Mar 28, 2022",46821.85,48086.84,46690.2,47128.0
"Mar 29, 2022",47100.44,48022.29,47100.44,47465.73
"Mar 30, 2022",47456.9,47655.15,46746.21,47062.66
"Mar 31, 2022",47062.15,47512.03,45390.54,45538.68
"Apr 01, 2022",45554.16,46616.24,44403.14,46281.64
"Apr 02, 2022",46285.5,47028.28,45782.51,45868.95
"Apr 03, 2022",45859.13,47313.48,45634.11,46453.57
"Apr 04, 2022",46445.27,46791.09,45235.82,46622.68
"Apr 05, 2022",46624.51,47106.14,45544.81,45555.99
"Apr 06, 2022",45544.36,45544.36,43193.95,43206.74
"Apr 07, 2022",43207.5,43860.7,42899.91,43503.85
"Apr 08, 2022",43505.14,43903.02,42183.29,42287.66
"Apr 09, 2022",42282.08,42786.82,42183.25,42782.14
"Apr 10, 2022",42781.09,43376.38,42021.21,42207.67
"Apr 11, 2022",42201.04,42424.59,39373.06,39521.9
"Apr 12, 2022",39533.71,40617.59,39388.33,40127.18
"Apr 13, 2022",40123.57,41430.05,39712.75,41166.73
"Apr 14, 2022",41160.22,41451.48,39695.75,39935.52
"Apr 15, 2022",39939.4,40617.72,39866.83,40553.46
"Apr 16, 2022",40552.32,40633.68,40078.43,40424.48
"Apr 17, 2022",40417.78,40570.73,39620.89,39716.95
"Apr 18, 2022",39721.2,40986.32,38696.19,40826.21
"Apr 19, 2022",40828.18,41672.96,40618.63,41502.75
"Apr 20, 2022",41501.75,42126.3,40961.1,41374.38
"Apr 21, 2022",41371.52,42893.58,40063.83,40527.36
"Apr 22, 2022",40525.86,40777.76,39315.42,39740.32
"Apr 23, 2022",39738.72,39935.86,39352.2,39486.73
"Apr 24, 2022",39478.38,39845.93,39233.54,39469.29
"Apr 25, 2022",39472.61,40491.75,38338.38,40458.31
"Apr 26, 2022",40448.42,40713.89,37884.98,38117.46
"Apr 27, 2022",38120.3,39397.92,37997.31,39241.12
"Apr 28, 2022",39241.43,40269.46,38941.42,39773.83
"Apr 29, 2022",39768.62,39887.27,38235.54,38609.82
"Apr 30, 2022",38605.86,38771.21,37697.94,37714.88
"May 01, 2022",37713.27,38627.86,37585.79,38469.09
"May 02, 2022",38472.19,39074.97,38156.56,38529.33
"May 03, 2022",38528.11,38630.0,37585.62,37750.45
"May 04, 2022",37748.01,39902.95,37732.06,39698.37
"May 05, 2022",39695.75,39789.28,35856.52,36575.14
"May 06, 2022",36573.18,36624.36,35482.13,36040.92
"May 07, 2022",36042.5,36129.93,34940.82,35501.95
"May 08, 2022",35502.94,35502.94,33878.96,34059.27
"May 09, 2022",34060.02,34222.07,30296.95,30296.95
"May 10, 2022",30273.65,32596.31,29944.8,31022.91
"May 11, 2022",31016.18,32013.4,28170.41,28936.36
"May 12, 2022",28936.73,30032.44,26350.49,29047.75
"May 13, 2022",29030.91,30924.8,28782.33,29283.1
"May 14, 2022",29285.64,30192.8,28702.91,30101.27
"May 15, 2022",30098.59,31308.19,29527.74,31305.11
"May 16, 2022",31304.38,31305.34,29251.88,29862.92
"May 17, 2022",29862.41,30694.49,29570.3,30425.86
"May 18, 2022",30424.48,30618.72,28720.27,28720.27
"May 19, 2022",28720.36,30430.75,28708.96,30314.33
"May 20, 2022",30311.12,30664.98,28793.61,29200.74
"May 21, 2022",29199.86,29588.87,29027.39,29432.23
"May 22, 2022",29432.47,30425.86,29275.18,30323.72
"May 23, 2022",30309.4,30590.59,28975.56,29098.91
"May 24, 2022",29101.13,29774.36,28786.59,29655.59
"May 25, 2022",29653.13,30157.79,29384.95,29562.36
"May 26, 2022",29564.78,29834.16,28261.91,29267.22
"May 27, 2022",29251.14,29346.94,28326.61,28627.57
"May 28, 2022",28622.63,28814.9,28554.57,28814.9
"May 29, 2022",29019.87,29498.01,28841.11,29445.96
"May 30, 2022",29443.37,31949.63,29303.57,31726.39
"May 31, 2022",31723.87,32249.86,31286.15,31792.31
"Jun 01, 2022",31792.55,31957.29,29501.59,29799.08
"Jun 02, 2022",29794.89,30604.73,29652.71,30467.49
"Jun 03, 2022",30467.81,30633.04,29375.69,29704.39
"Jun 04, 2022",29706.14,29930.56,29500.01,29832.91
"Jun 05, 2022",29835.12,30117.74,29574.45,29906.66
"Jun 06, 2022",29910.28,31693.29,29894.19,31370.67
"Jun 07, 2022",31371.74,31489.68,29311.68,31155.48
"Jun 08, 2022",31151.48,31253.69,29944.4,30214.36
"Jun 09, 2022",30215.28,30609.31,30020.27,30112.0
"Jun 10, 2022",30110.33,30245.81,28978.15,29083.8
"Jun 11, 2022",29084.67,29401.92,28236.21,28360.81
"Jun 12, 2022",28373.51,28502.69,26762.65,26762.65
"Jun 13, 2022",26737.58,26795.59,22141.26,22487.39
"Jun 14, 2022",22487.99,23018.95,20950.82,22206.79
"Jun 15, 2022",22196.73,22642.67,20178.38,22572.84
"Jun 16, 2022",22576.3,22868.92,20265.23,20381.65
"Jun 17, 2022",20385.72,21243.31,20326.52,20471.48
"Jun 18, 2022",20473.43,20736.04,17708.62,19017.64
"Jun 19, 2022",19010.9,20683.82,18067.15,20553.27
"Jun 20, 2022",20553.37,20913.32,19689.17,20599.54
"Jun 21, 2022",20594.29,21620.63,20415.06,20710.6
"Jun 22, 2022",20719.41,20835.75,19848.08,19987.03
"Jun 23, 2022",19986.61,21135.76,19950.12,21085.88
"Jun 24, 2022",21084.65,21472.92,20777.51,21231.66
"Jun 25, 2022",21233.61,21520.91,20964.59,21502.34
"Jun 26, 2022",21496.49,21783.72,21016.27,21027.29
"Jun 27, 2022",21028.24,21478.09,20620.2,20735.48
"Jun 28, 2022",20731.54,21164.42,20228.81,20280.63
"Jun 29, 2022",20281.17,20364.16,19937.79,20104.02
"Jun 30, 2022",20108.31,20141.16,18729.66,19784.73
"Jul 01, 2022",19820.47,20632.67,19073.71,19269.37
"Jul 02, 2022",19274.84,19371.75,19027.08,19242.26
"Jul 03, 2022",19242.1,19558.27,18966.95,19297.08
"Jul 04, 2022",19297.31,20258.75,19063.07,20231.26
"Jul 05, 2022",20225.35,20635.47,19341.23,20190.12
"Jul 06, 2022",20194.62,20595.53,19823.51,20548.25
"Jul 07, 2022",20547.81,21771.82,20296.1,21637.59
"Jul 08, 2022",21637.15,22314.94,21257.45,21731.12
"Jul 09, 2022",21716.83,21877.14,21445.96,21592.21
"Jul 10, 2022",21591.08,21591.08,20727.12,20860.45
"Jul 11, 2022",20856.35,20856.35,19924.54,19970.56
"Jul 12, 2022",19970.47,20043.45,19308.53,19323.91
"Jul 13, 2022",19325.97,20223.05,18999.95,20212.07
"Jul 14, 2022",20211.47,20789.89,19689.26,20569.92
"Jul 15, 2022",20573.16,21138.24,20397.0,20836.33
"Jul 16, 2022",20834.1,21514.4,20518.9,21190.32
"Jul 17, 2022",21195.04,21600.64,20778.18,20779.34
"Jul 18, 2022",20781.91,22633.03,20781.91,22485.69
"Jul 19, 2022",22467.85,23666.96,21683.41,23389.43
"Jul 20, 2022",23393.19,24196.82,23009.95,23231.73
"Jul 21, 2022",23233.2,23388.32,22431.15,23164.63
"Jul 22, 2022",23163.75,23671.93,22603.42,22714.98
"Jul 23, 2022",22706.98,22977.21,22002.91,22465.48
"Jul 24, 2022",22465.51,22974.0,22306.84,22609.16
"Jul 25, 2022",22607.16,22649.12,21361.64,21361.7
"Jul 26, 2022",21361.12,21361.12,20776.82,21239.75
"Jul 27, 2022",21244.17,22986.53,21070.81,22930.55
"Jul 28, 2022",22933.64,24110.47,22722.27,23843.89
"Jul 29, 2022",23845.21,24294.79,23481.17,23804.63
"Jul 30, 2022",23796.82,24572.58,23580.51,23656.21
"Jul 31, 2022",23652.07,24121.64,23275.7,23336.9
"Aug 01, 2022",23336.72,23464.79,22890.8,23314.2
"Aug 02, 2022",23308.43,23415.04,22710.08,22978.12
"Aug 03, 2022",22981.3,23578.65,22747.84,22846.51
"Aug 04, 2022",22848.21,23198.01,22485.7,22630.96
"Aug 05, 2022",22626.83,23422.83,22612.18,23289.31
"Aug 06, 2022",23291.42,23326.56,22961.28,22961.28
"Aug 07, 2022",22963.51,23359.01,22894.56,23175.89
"Aug 08, 2022",23179.53,24203.69,23176.55,23809.49
"Aug 09, 2022",23811.48,23898.62,22982.0,23164.32
"Aug 10, 2022",23162.9,24127.41,22771.52,23947.64
"Aug 11, 2022",23948.35,24822.63,23901.0,23957.53
"Aug 12, 2022",23957.2,24412.57,23657.27,24402.82
"Aug 13, 2022",24402.19,24860.05,24346.12,24424.07
"Aug 14, 2022",24429.06,24974.91,24206.26,24319.33
"Aug 15, 2022",24318.32,25135.59,23839.78,24136.97
"Aug 16, 2022",24126.14,24228.42,23733.5,23883.29
"Aug 17, 2022",23881.32,24407.06,23243.35,23336.0
"Aug 18, 2022",23341.04,23563.83,23177.6,23212.74
"Aug 19, 2022",23213.31,23213.31,20868.85,20877.55
"Aug 20, 2022",20872.84,21350.81,20856.73,21166.06
"Aug 21, 2022",21160.39,21668.85,21103.2,21534.12
"Aug 22, 2022",21531.46,21531.46,20939.18,21398.91
"Aug 23, 2022",21401.04,21646.2,20955.14,21528.09
"Aug 24, 2022",21526.46,21783.08,21195.01,21395.02
"Aug 25, 2022",21395.46,21789.64,21362.44,21600.9
"Aug 26, 2022",21596.09,21804.91,20199.48,20260.02
"Aug 27, 2022",20262.48,20340.78,19890.52,20041.74
"Aug 28, 2022",20041.04,20139.05,19616.81,19616.81
"Aug 29, 2022",19615.15,20357.46,19600.79,20297.99
"Aug 30, 2022",20298.61,20542.64,19617.64,19796.81
"Aug 31, 2022",19799.58,20420.99,19799.58,20049.76
"Sep 01, 2022",20050.5,20198.39,19653.97,20127.14
"Sep 02, 2022",20126.07,20401.57,19814.77,19969.77
"Sep 03, 2022",19969.72,20037.01,19698.36,19832.09
"Sep 04, 2022",19832.47,19999.69,19636.82,19986.71
"Sep 05, 2022",19988.79,20031.16,19673.05,19812.37
"Sep 06, 2022",19817.72,20155.27,18800.17,18837.67
"Sep 07, 2022",18837.68,19427.17,18644.47,19290.32
"Sep 08, 2022",19289.94,19417.35,19076.71,19329.83
"Sep 09, 2022",19328.14,21439.41,19310.96,21381.15
"Sep 10, 2022",21376.91,21760.28,21168.72,21680.54
"Sep 11, 2022",21678.54,21770.55,21406.95,21769.26
"Sep 12, 2022",21770.15,22439.18,21603.9,22370.45
"Sep 13, 2022",22371.48,22673.82,20062.67,20296.71
"Sep 14, 2022",20184.55,20467.2,19793.4,20241.09
"Sep 15, 2022",20242.29,20318.17,19636.73,19701.21
"Sep 16, 2022",19704.01,19870.63,19400.08,19772.58
"Sep 17, 2022",19777.03,20162.53,19777.03,20127.58
"Sep 18, 2022",20127.23,20127.23,19387.49,19419.51
"Sep 19, 2022",19418.57,19639.48,18390.32,19544.13
"Sep 20, 2022",19545.59,19602.46,18813.46,18890.79
"Sep 21, 2022",18891.28,19674.63,18290.31,18547.4
"Sep 22, 2022",18534.65,19456.91,18415.59,19413.55
"Sep 23, 2022",19412.4,19464.67,18617.55,19297.64
"Sep 24, 2022",19296.99,19310.2,18861.97,18937.01
"Sep 25, 2022",18936.31,19134.73,18696.47,18802.1
"Sep 26, 2022",18803.9,19274.87,18721.29,19222.67
"Sep 27, 2022",19221.84,20338.46,18915.67,19110.55
"Sep 28, 2022",19104.62,19688.34,18553.3,19426.72
"Sep 29, 2022",19427.78,19589.27,18924.35,19573.05
"Sep 30, 2022",19573.43,20109.85,19265.66,19431.79
"Oct 01, 2022",19431.11,19471.15,19231.08,19312.1
